dataset;lang;path;actor_id;gender;emotion;statement_id;augmentation
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par35_aug_noise.wav;1;m;happy;35;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par35_aug_volume_scale.wav;1;m;happy;35;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par36_aug_slowed.wav;1;m;happy;36;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par36_aug_pitch.wav;1;m;happy;36;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par36_aug_noise.wav;1;m;happy;36;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par36_aug_volume_scale.wav;1;m;happy;36;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par37_aug_slowed.wav;1;m;happy;37;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par37_aug_pitch.wav;1;m;happy;37;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par37_aug_noise.wav;1;m;happy;37;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par37_aug_volume_scale.wav;1;m;happy;37;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par38_aug_slowed.wav;1;m;happy;38;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par38_aug_pitch.wav;1;m;happy;38;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par38_aug_noise.wav;1;m;happy;38;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par38_aug_volume_scale.wav;1;m;happy;38;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par39_aug_slowed.wav;1;m;happy;39;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par39_aug_pitch.wav;1;m;happy;39;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par39_aug_noise.wav;1;m;happy;39;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par39_aug_volume_scale.wav;1;m;happy;39;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par40_aug_slowed.wav;1;m;happy;40;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par40_aug_pitch.wav;1;m;happy;40;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par40_aug_noise.wav;1;m;happy;40;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par40_aug_volume_scale.wav;1;m;happy;40;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par41_aug_slowed.wav;1;m;happy;41;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par41_aug_pitch.wav;1;m;happy;41;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par41_aug_noise.wav;1;m;happy;41;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par41_aug_volume_scale.wav;1;m;happy;41;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par42_aug_slowed.wav;1;m;happy;42;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par42_aug_pitch.wav;1;m;happy;42;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par42_aug_noise.wav;1;m;happy;42;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par42_aug_volume_scale.wav;1;m;happy;42;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par43_aug_slowed.wav;1;m;happy;43;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par43_aug_pitch.wav;1;m;happy;43;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par43_aug_noise.wav;1;m;happy;43;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par43_aug_volume_scale.wav;1;m;happy;43;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par44_aug_slowed.wav;1;m;happy;44;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par44_aug_pitch.wav;1;m;happy;44;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par44_aug_noise.wav;1;m;happy;44;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par44_aug_volume_scale.wav;1;m;happy;44;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par45_aug_slowed.wav;1;m;happy;45;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par45_aug_pitch.wav;1;m;happy;45;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par45_aug_noise.wav;1;m;happy;45;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par45_aug_volume_scale.wav;1;m;happy;45;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par46_aug_slowed.wav;1;m;happy;46;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par46_aug_pitch.wav;1;m;happy;46;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par46_aug_noise.wav;1;m;happy;46;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par46_aug_volume_scale.wav;1;m;happy;46;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par47_aug_slowed.wav;1;m;happy;47;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par47_aug_pitch.wav;1;m;happy;47;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par47_aug_noise.wav;1;m;happy;47;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/happy_ecarini_01_M_Il_colombre_par47_aug_volume_scale.wav;1;m;happy;47;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par02_aug_slowed.wav;1;m;neutral;2;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par02_aug_pitch.wav;1;m;neutral;2;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par02_aug_noise.wav;1;m;neutral;2;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par02_aug_volume_scale.wav;1;m;neutral;2;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par03_aug_slowed.wav;1;m;neutral;3;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par03_aug_pitch.wav;1;m;neutral;3;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par03_aug_noise.wav;1;m;neutral;3;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par03_aug_volume_scale.wav;1;m;neutral;3;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par04_aug_slowed.wav;1;m;neutral;4;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par04_aug_pitch.wav;1;m;neutral;4;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par04_aug_noise.wav;1;m;neutral;4;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par04_aug_volume_scale.wav;1;m;neutral;4;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par05_aug_slowed.wav;1;m;neutral;5;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par05_aug_pitch.wav;1;m;neutral;5;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par05_aug_noise.wav;1;m;neutral;5;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par05_aug_volume_scale.wav;1;m;neutral;5;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par06_aug_slowed.wav;1;m;neutral;6;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par06_aug_pitch.wav;1;m;neutral;6;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par06_aug_noise.wav;1;m;neutral;6;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par06_aug_volume_scale.wav;1;m;neutral;6;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par07_aug_slowed.wav;1;m;neutral;7;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par07_aug_pitch.wav;1;m;neutral;7;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par07_aug_noise.wav;1;m;neutral;7;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par07_aug_volume_scale.wav;1;m;neutral;7;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par08_aug_slowed.wav;1;m;neutral;8;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par08_aug_pitch.wav;1;m;neutral;8;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par08_aug_noise.wav;1;m;neutral;8;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par08_aug_volume_scale.wav;1;m;neutral;8;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par09_aug_slowed.wav;1;m;neutral;9;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par09_aug_pitch.wav;1;m;neutral;9;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par09_aug_noise.wav;1;m;neutral;9;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par09_aug_volume_scale.wav;1;m;neutral;9;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par10_aug_slowed.wav;1;m;neutral;10;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par10_aug_pitch.wav;1;m;neutral;10;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par10_aug_noise.wav;1;m;neutral;10;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par10_aug_volume_scale.wav;1;m;neutral;10;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par11_aug_slowed.wav;1;m;neutral;11;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par11_aug_pitch.wav;1;m;neutral;11;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par11_aug_noise.wav;1;m;neutral;11;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par11_aug_volume_scale.wav;1;m;neutral;11;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par12_aug_slowed.wav;1;m;neutral;12;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par12_aug_pitch.wav;1;m;neutral;12;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par12_aug_noise.wav;1;m;neutral;12;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par12_aug_volume_scale.wav;1;m;neutral;12;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par13_aug_slowed.wav;1;m;neutral;13;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par13_aug_pitch.wav;1;m;neutral;13;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par13_aug_noise.wav;1;m;neutral;13;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par13_aug_volume_scale.wav;1;m;neutral;13;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par14_aug_slowed.wav;1;m;neutral;14;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par14_aug_pitch.wav;1;m;neutral;14;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par14_aug_noise.wav;1;m;neutral;14;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par14_aug_volume_scale.wav;1;m;neutral;14;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par15_aug_slowed.wav;1;m;neutral;15;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par15_aug_pitch.wav;1;m;neutral;15;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par15_aug_noise.wav;1;m;neutral;15;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par15_aug_volume_scale.wav;1;m;neutral;15;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par16_aug_slowed.wav;1;m;neutral;16;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par16_aug_pitch.wav;1;m;neutral;16;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par16_aug_noise.wav;1;m;neutral;16;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par16_aug_volume_scale.wav;1;m;neutral;16;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par17_aug_slowed.wav;1;m;neutral;17;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par17_aug_pitch.wav;1;m;neutral;17;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par17_aug_noise.wav;1;m;neutral;17;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par17_aug_volume_scale.wav;1;m;neutral;17;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par18_aug_slowed.wav;1;m;neutral;18;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par18_aug_pitch.wav;1;m;neutral;18;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par18_aug_noise.wav;1;m;neutral;18;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par18_aug_volume_scale.wav;1;m;neutral;18;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par19_aug_slowed.wav;1;m;neutral;19;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par19_aug_pitch.wav;1;m;neutral;19;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par19_aug_noise.wav;1;m;neutral;19;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par19_aug_volume_scale.wav;1;m;neutral;19;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par20_aug_slowed.wav;1;m;neutral;20;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par20_aug_pitch.wav;1;m;neutral;20;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par20_aug_noise.wav;1;m;neutral;20;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par20_aug_volume_scale.wav;1;m;neutral;20;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par21_aug_slowed.wav;1;m;neutral;21;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par21_aug_pitch.wav;1;m;neutral;21;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par21_aug_noise.wav;1;m;neutral;21;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par21_aug_volume_scale.wav;1;m;neutral;21;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par22_aug_slowed.wav;1;m;neutral;22;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par22_aug_pitch.wav;1;m;neutral;22;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par22_aug_noise.wav;1;m;neutral;22;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par22_aug_volume_scale.wav;1;m;neutral;22;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par23_aug_slowed.wav;1;m;neutral;23;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par23_aug_pitch.wav;1;m;neutral;23;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par23_aug_noise.wav;1;m;neutral;23;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par23_aug_volume_scale.wav;1;m;neutral;23;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par24_aug_slowed.wav;1;m;neutral;24;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par24_aug_pitch.wav;1;m;neutral;24;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par24_aug_noise.wav;1;m;neutral;24;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par24_aug_volume_scale.wav;1;m;neutral;24;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par25_aug_slowed.wav;1;m;neutral;25;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par25_aug_pitch.wav;1;m;neutral;25;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par25_aug_noise.wav;1;m;neutral;25;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par25_aug_volume_scale.wav;1;m;neutral;25;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par26_aug_slowed.wav;1;m;neutral;26;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par26_aug_pitch.wav;1;m;neutral;26;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par26_aug_noise.wav;1;m;neutral;26;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par26_aug_volume_scale.wav;1;m;neutral;26;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par27_aug_slowed.wav;1;m;neutral;27;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par27_aug_pitch.wav;1;m;neutral;27;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par27_aug_noise.wav;1;m;neutral;27;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par27_aug_volume_scale.wav;1;m;neutral;27;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par28_aug_slowed.wav;1;m;neutral;28;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par28_aug_pitch.wav;1;m;neutral;28;pitch_shift
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par28_aug_noise.wav;1;m;neutral;28;noise
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par28_aug_volume_scale.wav;1;m;neutral;28;volume
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par29_aug_slowed.wav;1;m;neutral;29;slow_down
ecarini;ita;../StarGANv2-EmotionalVC/dataset/ita_syn/ECARINI/neutral_ecarini_01_M_Il_colombre_par29_aug_pitch.wav;1;m;neutral;29;pitch_shift
